SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Loudness,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,ArtistFamiliarity,ArtistHotttnesss,AudioMd5,EndOfFadeIn,Energy,Key,KeyConfidence,Mode,ModeConfidence,Release,SongHotttness,StartOfFadeOut,Genre,TrackId
3918,SOBKMDD12A58A7F476,225900,Rhythm Nation,ART4QZC1187FB51612,,Los Angeles &amp; New York,,Janet Jackson,,67.10812,2,0.603,-19.99,120.45,5,0.648,Interlude: Livin'...In Complete Darkness,,0.8816947295467673,0.5682014218067547,3d437b75befb0310f2e41ff08cbf4cf0,3.779,0.0,2,0.603,0,0.673,Rhythm Nation,0.4890382091726831,60.511,pop and chart | the queen | janet-jackson,TRAIUUS128F4214452
3919,SOLXGLN12AB017F58A,547954,Djessy,ARMRQF21187FB54D89,-1.9322,Inongo Zaire,18.28471,Kanda Bongo Man,,554.68363,0,0.698,-12.831,132.27,4,1.0,Djessy,,0.4858279673478768,0.32242454014879485,29ed74832d21499f55edfb6bcf35d9bb,0.0,0.0,0,0.698,1,0.439,Djessy,0.3867024200396644,547.306,,TRAIUYK128F9328FCA
3920,SOLECZU12AB017DAAC,391883,Iron,ARUWB5W1187B98D7A1,,Helsinki Finland,,Ensiferum,,352.49587,11,0.762,-5.827,105.05,1,0.0,Into Battle,2004,0.7102033774028097,0.5148498795731506,5a77afd268a69ca2b82b713f386025cc,0.0,0.0,11,0.762,0,0.579,Iron,0.6822046615107683,347.638,finnish,TRAIUPS128F92F2825
3921,SOUPNLN12A58A7CDDF,394826,Ghostly Swim,ARFW0QN11C8A4216B7,,,,Dark Party,,261.58975,1,0.582,-3.542,175.948,4,0.455,Active,2008,0.5061684910794044,0.3842449517139682,dc665534906237ac6d0f3966b18eea0c,2.026,0.0,1,0.582,0,0.384,Ghostly Swim,0.7314733570496581,250.311,,TRAIUTE128F92F96F3
3922,SOTRHHN12AB0188233,511932,La Inspiracion De Agustin Lara,ARKRRTF1187B9984DA,,,,Sonora Santanera,,167.70567,2,0.102,-16.275,104.284,5,0.575,Cuando Quieres Tu,,0.4873567909281477,0.34342837829688244,be9cc637e5a06a98f3aed2458439fb4b,0.183,0.0,2,0.102,0,0.224,La Inspiracion De Agustin Lara,,165.146,,TRAIUDT128F9342510
3923,SOLYLAQ12AB018A0C1,818326,Wish,AR5K75Y1187B9B5F7E,,,,Janice Vidal,,246.59546,9,0.601,-9.77,136.887,4,0.532,Li Jia Chu Zou,,0.4490484445585296,0.42960159282364857,8b220e37897478a8eb808e222ca3fcf8,0.276,0.0,9,0.601,1,0.661,Wish,,235.584,mandarin | cantonese | hong kong | chinese,TRAIUVF12903CE3456
3924,SOVLQYZ12AC3DF6BCA,734270,Everything Remains (As It Never Was),ARPNY981187B9ACB75,,Switzerland,,Eluveitie,,307.69587,11,0.48,-4.367,110.018,4,0.446,(Do)Minion,2010,0.7645660843051246,0.5274929810161438,3d8db7e75d0aefb4cb7dd9d6459b08dd,0.148,0.0,11,0.48,0,0.519,Everything Remains (As It Never Was),0.6629861610396057,285.408,folk metal | swiss | melodic death metal | celtic metal | gaulish lyrics | metal,TRAIUSY12903CF0C92
3925,SOHMYGA12AB017F997,451199,Mesmerise the Future,ARHDQMJ11F50C4F61E,,,,Emotion Code,,503.48363,5,0.15,-17.825,120.066,4,0.0,Mesmerise The Future Part 1,,0.31466666909606217,0.2045627112619994,ce476a9b810e7fe7fd296aca078b150c,0.148,0.0,5,0.15,1,0.146,Mesmerise the Future,0.0,471.835,,TRAIZKU128F930EDBF
3926,SOPAUOJ12AB0188DFB,647577,1999: 10 Year Anniversary,ARPYBWQ1187B989C0D,,,,Natural Elements,,246.67383,1,0.0,-12.69,107.927,1,0.434,More Than Vocals (MTV),,0.4480205504320839,0.36953572756421016,742eb6e9dc2be59968482cdc45a32fa5,0.0,0.0,1,0.0,1,0.0,1999: 10 Year Anniversary,0.0,241.65,,TRAIZHG128F934FE42
3927,SOOGKOY12B34F33114,304844,Live at Stubb's,AR6J3X81187FB59A7B,40.65507,Brooklyn NY,-73.94888,Matisyahu,,242.15465,4,0.313,-8.702,72.884,4,0.068,Refuge,2004,0.8305925064701626,0.6397981642808125,69367b66e4f2366ca198eb5bd8e8c6c8,0.0,0.0,4,0.313,0,0.393,Live at Stubb's,,242.155,,TRAIZQI128F42A51F9
3928,SOMXCXZ12A58A7B343,156224,The Good Road,ARKYI5T1187B99334F,35.21962,North Carolina,-80.01955,Janet Paschal,,207.69914,6,0.313,-10.204,180.121,3,0.32,The Lord Will Go Before You,,0.3825466666239224,0.33513806449963085,32815c27da77ced53316214ec9158a43,0.282,0.0,6,0.313,0,0.412,The Good Road,,201.125,,TRAIZXV128F426FA30
3929,SOBEYJM12AB0189C98,713560,Live At The Tiki Ballroom...,ARE08BN1187B98FCA3,,,,Der Plan,,218.67057,11,0.234,-15.429,30.048,1,0.0,Engel,,0.4962240848472056,0.3472497167251076,40e76a88e14eacbc489c4fe74f441d42,0.439,0.0,11,0.234,1,0.36,Live At The Tiki Ballroom...,,207.598,düsseldorf,TRAIZUC12903CBBEAC
3930,SOREZNH12A8C1300AB,597320,Round Every Corner,AR7OCK81187B98D1F1,34.05349,Los Angeles CA,-118.24532,Debbie Davies,,243.30404,9,0.045,-5.981,125.05,4,0.413,Backseat Driver,1998,0.528835697897188,0.3431334973952383,be634daf5a39f8edf967222051d1d277,0.497,0.0,9,0.045,1,0.388,Round Every Corner,0.2538347361322313,237.981,,TRAIZLC12903CE6A57
3931,SOYJTYX12A8C13C5A2,215830,Moments,ARBKMHZ11F4C843491,,,,Dakis,,210.52036,1,0.554,-8.918,111.946,5,0.203,Sentimento (Asteri_ Asteraki),,0.33697042752391904,0.0,5e1566f86dda8f8c362871831fbbcbdc,0.467,0.0,1,0.554,1,0.501,Moments,,203.308,,TRAIZHM128F427C74D
3932,SOKZCJZ12A8C13972F,296721,The Heart Of Christmas,ARLNSD41187FB4D9A0,42.50382,Italy,12.57347,Sergio Franchi,,165.74649,10,0.252,-14.431,78.841,1,0.0,Oh Little Town Of Bethlehem,,0.42196043731099453,0.3456373395988333,dfb99c18388068217536d5510a5e5494,0.189,0.0,10,0.252,0,0.397,The Heart Of Christmas,0.42530424172042486,161.669,,TRAIZWG128F428F82E
3933,SOTERZM12A8C1394F6,256070,Fast_ Long_ Loud,ARNHTNJ11ECC836DAF,,New Jersey,,Smash Palace,,274.442,0,0.0,-6.672,118.959,4,0.531,Death of Me,,0.4738629974170709,0.40470887241695647,4def93175ec6107b67766032cab91e93,0.414,0.0,0,0.0,1,0.0,Fast_ Long_ Loud,,259.553,,TRAIZDD128F425BA68
3934,SOKTKTM12AB0189837,560017,Songs For The Wrong,ARQFKVO1187B9B1777,,,,Dave Brockie Experience,,126.4322,1,0.491,-6.293,138.156,1,0.0,Slips Of Paper,2003,0.4843337579660785,0.33593551225154833,35dcbbf11666cd686f7387ad9f3f7147,0.2,0.0,1,0.491,1,0.357,Songs For The Wrong,0.3231121208952123,126.432,,TRAIZIR128F934B3A4
3935,SOCCXXA12A58A762B2,271471,Sounds So Good,ARB8H82119B34032E1,,,,Ashton Shepherd,,260.51873,3,0.562,-6.857,45.508,4,0.439,Old Memory,2008,0.6793950514218868,0.3909636117315853,29e325622b33af3b21e03b71e998122a,0.218,0.0,3,0.562,1,0.64,Sounds So Good,0.52549711888017,249.255,,TRAIZWI128F4247EFD
3936,SOYVAAQ12A6D4F8026,27646,Girl Bites Dog_ Your Compact Disc Pet,AR4R0741187FB39AF2,51.50632,London England,-0.12714,Bow Wow Wow,,167.83628,4,0.2,-12.324,137.398,4,0.197,Sex,,0.6591394768219538,0.4132613782947478,a593007c3138195a80ff1070f4426b48,0.508,0.0,4,0.2,1,0.322,Girl Bites Dog_ Your Compact Disc Pet,,157.623,classic pop and rock | punk | london | uk | england,TRAIZRI128F1466316
3937,SOVJMFO12AB017E9A7,500158,Stronger_ Faster_ Science,AR6RXJD1187B9B8B23,39.74001,Denver CO,-104.99226,Grace Gale,,247.71873,0,0.268,-6.533,155.173,4,0.0,La Matanza,2008,0.6122004289215379,0.31990535386426106,d9b1b38463da136e5a9fff730d00a685,0.0,0.0,0,0.268,0,0.374,Stronger_ Faster_ Science,0.26586104921065007,247.719,,TRAIPAC128F9320FAA
3938,SOZYRBU12AB0181196,533837,Beautiful,ARTH9041187FB43E1F,,St. Joseph MO,,Eminem,,397.60934,5,1.0,-7.038,131.955,4,0.722,Beautiful,2009,0.871010615313384,0.8048304278312782,40b2deabfce652686197943f4664ee13,0.473,0.0,5,1.0,0,0.89,Beautiful,,373.696,hip-hop | detroit hip-hop | american | pop and chart | us | hiphop | 8 mile | midwest hip-hop | hip hop,TRAIPST128F9302AE9
3939,SOQRTCV12A67020430,9039,My Favorite Headache,ARWONOR1187FB3817C,43.7698,Willowdale Ontario Canada,-79.4138,Geddy Lee,,271.46404,0,0.31,-5.956,119.953,3,1.0,Runaway Train (LP Version),2000,0.5090212610591779,0.40651786932802747,4527c596d90311eeacd38e667b2b2d3f,0.148,0.0,0,0.31,1,0.475,My Favorite Headache,0.6614452229025348,260.702,canadian,TRAIPZY128E0787299
3940,SOTRCLJ12AB0182F40,324688,Chicago Blues Festival 1974 With Jimmy Dawkins,ARFZNR41187B990AF7,,Vance MS,,Sunnyland Slim,,344.71138,7,0.179,-14.165,108.105,3,1.0,No More Troubles,,0.4857929193413322,0.33287056693742817,738127c1c4a5ec3583383b7161ca83d9,0.543,0.0,7,0.179,1,0.242,Chicago Blues Festival 1974 With Jimmy Dawkins,,338.193,,TRAIPUM128F92DCC5E
3941,SOOOTTC12A8C13279E,142365,20 Melodies pour rever_ Volume 2,ARG719Z1187FB551FC,,,,Alain Morisod,,241.65832,7,0.693,-19.449,134.254,4,0.0,L'Amour en Heritage,,0.35371238575461394,0.2941618819859714,65cd3d5510fa3f580b5d9c51f5c33b8f,0.398,0.0,7,0.693,1,0.656,20 Melodies pour rever_ Volume 2,0.0,228.786,,TRAIPBM128F424B87C
3942,SOSEMEI12A58A7C561,282227,Still Cyco After All These Years,ARNDB1X1187B990AA0,34.05349,Venice CA,-118.24532,Suicidal Tendencies,,61.83138,7,0.236,-7.499,235.337,1,0.0,Two-Sided Politics,1987,0.736677413340632,0.5261825563468479,379a550111e8e63c5788fe5bd0d22c8a,0.168,0.0,7,0.236,1,0.344,Still Cyco After All These Years,,58.59,punk | thrash metal | crossover thrash | metal | hardcore punk | usa | thrash | rapcore | american | funk metal | alternative metal,TRAIPAB128F42626AE
3943,SOEPZJJ12A58A7C130,288001,Se Nou Manm (Live Au Zenith),AR05NQH1187B98E875,,,,Kassav',,655.67302,9,0.404,-8.294,134.086,4,0.0,Medley Final,,0.6013951130878358,0.4367302210885851,77536508468971254ced4c10122365d9,0.0,0.0,9,0.404,1,0.348,Se Nou Manm (Live Au Zenith),,642.409,90s | zouk | 80s,TRAIPPV128F4274748
3944,SOQUORP12AB018BD93,821357,The Gothic Sounds of Nightbreed Volume 5,ARDBJ5T1187FB4D5BA,,,,Cauda Pavonis,,205.11302,7,0.126,-3.697,180.203,4,0.637,Juggernaut,,0.5029650750917216,0.3293859951559598,43a6c75b35f4cbf8ecd7b56832fef613,0.0,0.0,7,0.126,1,0.624,The Gothic Sounds of Nightbreed Volume 5,0.0,201.648,,TRAIPZK12903CE9F24
3945,SOQWOLC12AB018393D,509704,Adios Sui Generis Vol III,ARPNDSH1187B9B942F,,,,Sui Generis,,335.33342,7,0.685,-16.111,107.592,4,0.735,Cuando Ya Me Empiece A Quedar Solo,1973,0.57640420477843,0.45054667427270134,3df42574fddf83cd37b7eb620e799e1b,2.409,0.0,7,0.685,0,0.628,Adios Sui Generis Vol III,,330.948,,TRAIPQN128F933A3AA
3946,SOEWBVN12A8AE48CB0,138186,The Day After,ARSE5NP1187B9B98AB,,Chicago IL,,Twista,,259.36934,0,0.313,-6.945,114.752,4,0.03,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),2005,0.8896135547440263,0.5938083651752645,b2f5c245f2f783ce0b6ad3ab670549d9,0.0,0.0,0,0.313,1,0.198,The Day After,,259.369,hip hop rnb and dance hall,TRAIPZU128F42418F0
3947,SOAZHQF12A8C13460C,252341,Something Deeper Than These Changes,ARGC7FQ1187FB409CC,40.71455,New York,-74.00712,Stew,,299.07546,4,0.797,-14.023,117.367,4,0.661,L.A. Arteest Café,2003,0.5410779524977934,0.30454771337183484,fcf87bf093493d52a6f60ed90249c5dd,0.177,0.0,4,0.797,0,0.715,Something Deeper Than These Changes,0.0,289.512,,TRAIPWD128F4247FEF
3948,SOHJIJB12AC468829E,696953,Tha Triflin' Album,ARRQWQW1187FB49844,,Los Angeles CA,,King Tee,,109.13914,6,0.176,-6.211,183.437,4,0.0,On Tha Rox,,0.4957385828765451,0.3723919906350151,e5b96d2b492e5824f16af473b7c254ea,0.061,0.0,6,0.176,0,0.223,Tha Triflin' Album,0.42530424172042486,105.709,hip hop,TRAIPBF12903D074F5
3949,SOCPSMO12A58A7C691,200559,At Home With You,ARS2KW51187B9B556E,,,,X,,233.22077,9,0.711,-6.898,141.846,4,0.0,All Over Now,,0.7040939465198991,0.4107435775323873,5d7896b277154ff84b0290bb79ad76af,0.16,0.0,9,0.711,0,0.506,At Home With You,0.26586104921065007,225.669,,TRAIPQD128F4258D24
3950,SOBCOUT12A58A7A52A,448201,Groove It,ARTTIRC12086C121DC,,,,Gene Latter,,167.00036,4,0.096,-13.135,86.949,4,0.312,Groove It,,0.0615124944127388,0.20360793435756008,041d8a101e35849836222c8abf440c4f,0.069,0.0,4,0.096,1,0.325,Groove It,,156.717,,TRAIDXI128F9307464
3951,SONMIAH12A6D4F73C1,38027,Diet Pills & Magazines,AR3OYPP1187B9952E3,53.34376,Dublin Ireland,-6.24953,Humanzi,,110.78485,7,0.765,-3.853,186.141,4,0.665,Anxiety,,0.5639220884860754,0.2923195154130597,37840338eb8d185bb93449bb6d9f82d1,2.519,0.0,7,0.765,0,0.504,Diet Pills & Magazines,,105.622,,TRAIDWL128F147ADAE
3952,SOXAUES12A8C133821,196566,All Of Me,AR7SVRP1187FB55875,,,,Billy May & His Orchestra,,147.59138,1,0.506,-22.729,64.79,1,0.994,Tenderly,,0.42969369102776883,0.39046557975011453,bca84f50b44b497c871faf17849e4792,0.396,0.0,1,0.506,1,0.379,All Of Me,0.0,140.794,,TRAIDXN128F424DC21
3953,SOENTVS12A8C136556,203410,Dance Hall Showcase Vol. II,ARIRD6J1187FB5A98C,18.01571,Kingston Jamaica,-76.79731,Sugar Minott,,226.40281,11,0.314,-5.627,154.585,4,1.0,Informer,2008,0.6069757372185262,0.38628965124618425,ba83b52a9cbede126e88f807c50098ed,0.119,0.0,11,0.314,1,0.465,Dance Hall Showcase Vol. II,0.3725300393660796,213.188,,TRAIDPY128F425E9D0
3954,SOPMAQD12A8C141E57,225158,In The Mood,ARI945I1187FB4CC22,,,,The King Sisters & Alvino Rey,,163.97016,4,0.513,-10.814,100.72,4,0.358,The Army Air Corps,,0.41614717642534665,0.2874467532300883,75cea94aea1d805a34783a44370f3063,0.485,0.0,4,0.513,0,0.397,In The Mood,,159.306,,TRAIDSB128F4296B73
3955,SODFRDR12A8C13CAE4,162230,Spirit in My Life,ARI3W3K1187FB49E6F,,,,Cedric Gervais Featuring Caroline,,396.5122,6,0.441,-10.047,84.676,5,0.966,Spirit in My Life (Earnshaw's Instrumental),,0.631630608052795,0.3736212123951274,a7d09b66c3d8709707affc0ffb00939c,0.154,0.0,6,0.441,1,0.49,Spirit in My Life,,392.382,,TRAIDPZ128F4282908
3956,SOQOPEK12A8C140F49,610224,Mista,ARX99U51187B991481,,,,Mista,,259.3171,1,0.0,-5.2,169.722,4,0.297,If My Baby (LP Version),,0.5667479680801794,0.31222084325279886,eb8affed8c8493d1f921740d4809c19f,0.183,0.0,1,0.0,1,0.0,Mista,,255.002,,TRAIDIU128F92F11C7
3957,SOXODWS12AC4689066,743937,Malina.Org.azm.ru,ARXK4ZA1187B99753A,43.8814,Viareggio Italy,10.23522,Malina,,239.72526,11,0.691,-5.497,153.998,4,0.519,Shagi po bitomu steklu,,0.4707539315730727,0.3436172659846671,51f363133c5d77544ffb911d09b5b7eb,0.252,0.0,11,0.691,0,0.626,Malina.Org.azm.ru,0.0,232.258,,TRAIDHP12903D09B15
3958,SOTLUIS12AC468BB74,780902,The Unforgiven Vol. 2.5,AR32JLC1187B9946AF,,,,X-Raided,,247.37914,7,0.179,-10.069,84.973,4,0.982,Assisted Suicide 2.5,,0.6245733790794018,0.438701670044784,6a8f3d9f34bf80b45ff96fbde0bb4cd2,0.0,0.0,7,0.179,1,0.533,The Unforgiven Vol. 2.5,,237.9,,TRAIDBZ12903CF5A37
3959,SOKFNSF12A8C13C425,165397,Lian Ai Tian Cai,ARNNC731187FB55D14,,,,Kary Ng,,188.36853,6,0.57,-3.616,90.139,5,0.976,Lian Ai Tian Chi,,0.3722219265491462,0.35256398529732813,0e9cb933f23c8c6f2cb8a88687cfe932,0.446,0.0,6,0.57,0,0.685,Lian Ai Tian Cai,,185.353,hong kong | chinese,TRAIDFK128F428A25D
3960,SOHWKRB12AB017EB39,547284,This Town,ARB9WJ11187B98BF17,42.08317,Brockton MA,-71.01724,Steve Smith,,270.99383,7,1.0,-7.992,159.621,4,0.485,Better Off That Way,,0.5791375354749423,0.4079247008265301,ebfa101f331ee8687bf501e19d4bf728,2.943,0.0,7,1.0,1,0.914,This Town,0.22914410371660274,261.66,,TRAIDMR128F9327232
3961,SOEGATN12A6D4F73B9,23967,The Wild One - The Greatest Hits,AR6UVLC1187B9B4D4C,42.33168,Detroit MI,-83.04792,Suzi Quatro,,217.46893,4,0.924,-11.314,168.165,1,0.0,Mama's Boy,1979,0.6273614470848322,0.40664264869909944,bbd8dbfb5e0313e852281eba47aeb657,0.345,0.0,4,0.924,1,0.752,The Wild One - The Greatest Hits,0.6377832856518485,208.8,classic pop and rock,TRAIDUU128F145B15D
3962,SOCONYN12A8AE48117,280787,Original Album Classics,AR2BBHS1187FB4AE06,,,,Jeff Beck Group,,340.34893,2,0.815,-13.637,98.087,5,0.545,Ice Cream Cakes,1972,0.5287363533324084,0.3213669967623554,50befc737191815212c08e61c2c51f50,2.305,0.0,2,0.815,1,0.57,Original Album Classics,0.34759285077532753,330.002,,TRAIDGE128F4260E9F
3963,SODBFUB12A8C140704,310479,Satriani Live,ARNZ70R1187B9A4824,,Westbury Long Island NY,,Joe Satriani,,300.82567,0,0.683,-5.943,197.443,4,1.0,Just Like Lightnin',2006,0.7058764019143506,0.6222089601294355,9771aa3b076360680a81b667db44dea0,0.0,0.0,0,0.683,1,0.693,Satriani Live,0.5937951136677091,300.826,hard rock | instrumental | rock,TRAISAT128F42BADC2
3964,SODANIA12AF729BC28,759082,Menage a trois,ARNXNH81187FB52EB5,,Houston TX,,Baby Bash,,309.4722,10,0.294,-4.754,155.979,4,0.542,If Your Na Na Get Wet,,0.8338938078525133,0.6021154546672973,71983a836ccc41a08eb6ce37aa2e186c,0.165,0.0,10,0.294,1,0.367,Menage a trois,,307.264,,TRAISYN12903CBBCEE
3965,SOYBQPY12A8C144A7A,820141,While You Slept I Went Out Walking,AR7JAMC1187B98BCF3,,,,The Gentle Good,,197.19791,0,0.343,-12.0,111.537,1,0.0,Cri'r Adar Main,,0.4929867194030152,0.34826516306161226,034ba0fe9ff01219901cdc173db702c1,0.0,0.0,0,0.343,1,0.496,While You Slept I Went Out Walking,,183.258,,TRAISSE12903CE77EF
3966,SOCSLFL12A6701C69A,12682,War of the Worlds,AR039B11187B9B30D0,,NEW YORK New York,,John Williams,,229.69424,7,0.885,-20.958,151.444,5,0.885,Escape From The City,,0.7052876780775723,0.5172980180255892,b98f29e1b44c1f5359b4eb90d7571b89,8.528,0.0,7,0.885,1,0.672,War of the Worlds,,205.543,,TRAISNF128E078B72C
3967,SOMEGDY12A8C1394D1,291851,The One,AR4FVK41187FB4BC83,,Tijuana Mexico/San Diego California,,Frankie J,,273.00526,4,0.0,-6.728,117.844,4,1.0,Gone,2005,0.7613573122412374,0.42337640990950814,848f390ea78b323c90407838e77e116a,0.684,0.0,4,0.0,0,0.17,The One,0.5227332607801571,267.453,,TRAISYU128F427F486
3968,SOIAMCP12AAF3B2F72,529117,Conversations with God: A Windham Hill Collection,ARYXGST1187B991071,50.50101,Belgium,4.47684,Uman,,319.08526,9,0.556,-16.062,160.048,4,0.565,The White Spirit,,0.5335043143417373,0.3523640978351153,fb4878e35eda6397de1b66dad20f9888,6.687,0.0,9,0.556,0,0.62,Conversations with God: A Windham Hill Collection,0.5527051139046104,310.95,,TRAISFF128F92F598E
3969,SOVSWSL12A58A7856D,540308,You Break It...You Bought It!,ARI648V1187B9B5379,,,,Michael Stanley Band,,220.05506,2,0.58,-12.253,140.654,1,0.0,Lost In The Funhouse Again,1975,0.44276965005690455,0.29498661655523356,a34f75494e29e933d3c6cda033b794e9,13.827,0.0,2,0.58,1,0.574,You Break It...You Bought It!,0.2506381006533175,214.256,,TRAISDO128F9316BD2
3970,SOCOQRG12A8C13C62C,110337,Lauren Wood,AR1SFKQ1187B98AF13,34.05349,California - LA,-118.24532,Lauren Wood,,352.33914,1,0.725,-16.137,168.861,5,0.62,Time Zone (Album Version),,0.49191077140417266,0.38347032753511867,5a161738496925913bb8661ddf0b27e6,6.502,0.0,1,0.725,1,0.668,Lauren Wood,0.23491548017434158,332.835,,TRAISTB128F42956BF
3971,SOBGACN12A8C13E14D,260566,Country And Western - Volume 1,ARRZFUG1187B98AD42,37.41402,Lynchburg VA,-79.14284,Ray Pillow,,129.12281,9,0.716,-13.404,98.015,4,0.083,We're Together Again,1998,0.2675763211334449,0.0,3958b6fe48161ff03672de2b5b270771,0.363,0.0,9,0.716,1,0.646,Country And Western - Volume 1,0.21204540548371908,119.74,,TRAISVG128F42706A4
3972,SOFZQNM12AB0183C50,565418,Better Days,ARB78VW1187B98F81C,,,,George Nooks,,222.14485,7,0.438,-6.735,85.994,4,0.59,No One Knows,,0.5637504480707369,0.3395324203493744,96584d47544a22cbda3cb8a8dddd3f0b,0.328,0.0,7,0.438,1,0.539,Better Days,0.0,213.728,,TRAISZU128F9359838
3973,SOAIURX12A67020F3B,9859,The Emancipation of Mimi,ARKSZW81187B9B695D,,Hunington Long Island NY,,Mariah Carey,,241.65832,3,0.034,-9.635,131.761,4,0.554,Mine Again,2005,0.8464551282286471,0.7870054686892299,1d6646aa20920a0fa4f834dd83856143,0.148,0.0,3,0.034,1,0.312,The Emancipation of Mimi,,228.27,whistle register | rnb | pop | american | pop and chart,TRAISYO128E07888A6
3974,SOODLJF12AB017F2EE,400732,I KNOW WHAT YOU DID LAST SUMMER THE ALBUM,ARMBTFC1187FB56343,,Bakersfield CA,,Korn,,197.53751,2,0.0,-4.347,80.375,3,0.93,Proud,1996,0.8291354220748781,0.5287099344321013,9dc99b3b3aea3d2d0c5b97b86e5d479d,0.0,0.0,2,0.0,1,0.106,I KNOW WHAT YOU DID LAST SUMMER THE ALBUM,,188.5,american | nu metal | metal | nu-metal | new metal | alternative metal | united states | industrial metal,TRAIWZZ128F9306AFF
3975,SOJCYES12A6D4F78AE,25024,Double Fun,AR4BDNG1187FB44870,,Batley England,,Robert Palmer,,247.95383,11,0.417,-17.664,119.389,4,1.0,Love Can Run Faster,1978,0.7555663977335099,0.464186401696097,a5049eee2c0b3e958da567e3722070b4,0.218,0.0,11,0.417,0,0.577,Double Fun,0.4454545254934259,230.963,uk | british | english | classic pop and rock,TRAIWNA128F145E2CD
3976,SOKCIOZ12A8C13F625,223721,Dark Outside,ARW644S1187B9B4924,,,,Sigmatropic,,263.57506,1,0.438,-8.511,128.006,4,0.0,The Blue Side of The Sun,2007,0.4970831156856844,0.39005179513300625,0acb3a13e2da41d9e09114e504173745,4.743,0.0,1,0.438,1,0.37,Dark Outside,0.2538347361322313,252.401,greek | electronica,TRAIWNK128F429245D
3977,SOGOOMV12A6D4F6BEB,26166,Double Cream,ARYG6CU1187FB3852B,,,,Milk Inc.,,204.25098,7,0.779,-6.62,141.008,4,0.0,Livin' A Lie (Video Mix),2001,0.6528013549210473,0.44309894653198734,ef76fc605f3f38c2474887db1509b3d4,2.009,0.0,7,0.779,0,0.647,Double Cream,0.5135170285371385,197.283,,TRAIWXX128F1461FE9
3978,SOXEOQW12A58A7DB48,261700,Music For Dancing,AR8WHID1187FB549B1,,,,Mystic Rhythms Band,,206.2624,8,0.595,-8.913,140.834,4,1.0,Firedance,,0.39665163801303693,0.29103053419418945,15235bd40256d7ea31afd016dd8d1c73,0.0,0.0,8,0.595,1,0.536,Music For Dancing,,195.019,,TRAIWAY128F42557B8
3979,SOBYJFO12A8C1365DD,291636,L.A. Confidential,ARM0RY81187B9AF248,34.05349,Los Angeles CA,-118.24532,Jerry Goldsmith,,110.70649,5,0.342,-28.19,130.908,4,0.606,The Keys,1997,0.6507269244411518,0.42382566334467503,1c6a187ec0f6f75a7a8460d34b0627c4,0.351,0.0,5,0.342,0,0.097,L.A. Confidential,,105.808,soundtrack | american,TRAIWLU128F427DAB8
3980,SOJQNWK12AB0183758,337538,Epitaph,ARORFTD1187B99F7D4,,台北 Taiwan,,Epitaph,,494.21016,7,0.332,-11.017,144.84,5,0.971,Hopelessly,,0.708368203707397,0.4598094224628141,f2db2603d8bbe265a7b111c28b33e391,0.0,0.0,7,0.332,1,0.518,Epitaph,0.3864772912554594,488.861,,TRAIWBW128F92F3DE0
3981,SOILAFT12A8C13AE3D,164326,Chandeliers In The Savannah,AR18VAV1187B9AEC0C,,,,Neon Blonde,,170.70975,7,0.891,-5.059,139.562,1,0.085,New Detroit,2005,0.6103494264381438,0.34948338889553854,ee701d2b9b5784ad8ab0591829abe866,0.554,0.0,7,0.891,1,0.73,Chandeliers In The Savannah,0.5231750547054699,162.186,rock and indie,TRAIWQJ128F4287A6F
3982,SOYLCIA12A81C2387A,230740,LAViSH,ARWJEOP1187B996538,,,,Soul Ballet,,224.86159,9,0.573,-6.769,106.01,4,0.942,da da Diamonds,2007,0.4931259567412099,0.3532420664949242,6c1a0d458815b1119a05e8fbf822ffff,0.0,0.0,9,0.573,0,0.382,LAViSH,0.5114243256864599,209.34,smooth jazz,TRAIWSR128F42222BC
3983,SOZNYHL12A58A7F979,296889,The Bach Variations,ARHY20W1187B9B8262,,,,Steve Erquiaga,,184.29342,4,0.663,-23.966,116.949,1,0.0,Prelude In C Minor From The Well Tempered-Clavier,,0.46191743086070425,0.3606256705962805,825db2c7db5e3ff96e4a9270787c9c6e,4.052,0.0,4,0.663,0,0.625,The Bach Variations,0.5571877675186344,173.801,,TRAIWMZ128F428B6D8
3984,SOUBNYW12A8C1460C3,612611,The Best of Rodney O and Joe Cooley,ARDQO721187FB3C6D9,,,,Rodney O_ Joe Cooley,,222.24934,6,0.006,-11.255,99.612,4,1.0,Let's Have Some Fun,1995,0.41578460769961484,0.30790209386949613,5590fef540e895ca75ddf6e1bf8a13f0,0.0,0.0,6,0.006,1,0.227,The Best of Rodney O and Joe Cooley,0.4081108835105221,199.61,,TRAIWKK128F92FA8A9
3985,SOZEMUM12A6D4F9672,1798,L'homme Du Moment,ARE2XN81187B98BB83,,,,Alexis HK,,98.66404,4,0.043,-15.615,96.082,5,0.007,Juste Une Fois,2004,0.629399857237666,0.34526923491125083,a2600b794e5ccc972011f7a3374868e1,0.0,0.0,4,0.043,1,0.416,L'homme Du Moment,0.48093421280893994,93.948,,TRAIWMU128E0783D7D
